[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:17.055410 ] THIS CLASS DOES NOT YET SUPPORT RETURN THE DEVICE NAME.
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:17.211077 ] 
   Agent: GenericAgent
   ActionWrapper: GymWrapper
   StateBuilder: PureState
   RewardBuilder: PureReward
   Environment: GymEnv
   Model: DoubleDeepQLearning
       Layer 0: {'type': 'input', 'nodes': 25, 'shape': 4}
       Layer 1: {'type': 'fullyconn', 'nodes': 25, 'name': 'default0'}
       Layer 2: {'type': 'output', 'length': 2}

[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:17.211140 ] WARNING! Starting new training on /app/urnai/models/saved/cartpole-v1_ddql_25x25_json with SAVING ENABLED.
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:17.211472 ] > Training
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:17.211532 ] 
   Agent: GenericAgent
   ActionWrapper: GymWrapper
   StateBuilder: PureState
   RewardBuilder: PureReward
   Environment: GymEnv
   Model: DoubleDeepQLearning
       Layer 0: {'type': 'input', 'nodes': 25, 'shape': 4}
       Layer 1: {'type': 'fullyconn', 'nodes': 25, 'name': 'default0'}
       Layer 2: {'type': 'output', 'length': 2}

[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:41.986293 ] Episode: 147/1000 | Outcome: 1 | Episode Avg. Reward:  38.367347 | Episode Reward: 122.000000 | Episode Steps: 122.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.4 | Episode SPS: 328.71 | SPS AVG: 2974.98 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.18410411283476086}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:42.208076 ] Episode: 148/1000 | Outcome: 1 | Episode Avg. Reward:  38.574324 | Episode Reward:  69.000000 | Episode Steps:  69.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 329.09 | SPS AVG: 2957.1 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.18033177028496125}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:42.315786 ] Episode: 149/1000 | Outcome: 1 | Episode Avg. Reward:  38.530201 | Episode Reward:  32.000000 | Episode Steps:  32.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 335.67 | SPS AVG: 2939.51 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1786086112028588}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:42.433629 ] Episode: 150/1000 | Outcome: 1 | Episode Avg. Reward:  38.500000 | Episode Reward:  34.000000 | Episode Steps:  34.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 321.88 | SPS AVG: 2922.06 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.17679579252690636}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:42.575469 ] Episode: 151/1000 | Outcome: 1 | Episode Avg. Reward:  38.523179 | Episode Reward:  42.000000 | Episode Steps:  42.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 323.76 | SPS AVG: 2904.85 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.17458181080733082}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:42.694429 ] Episode: 152/1000 | Outcome: 1 | Episode Avg. Reward:  38.500000 | Episode Reward:  35.000000 | Episode Steps:  35.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 327.73 | SPS AVG: 2887.9 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1727580198725035}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:42.808431 ] Episode: 153/1000 | Outcome: 1 | Episode Avg. Reward:  38.464052 | Episode Reward:  33.000000 | Episode Steps:  33.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 323.95 | SPS AVG: 2871.14 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.17105589954470235}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:42.944303 ] Episode: 154/1000 | Outcome: 1 | Episode Avg. Reward:  38.474026 | Episode Reward:  40.000000 | Episode Steps:  40.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 323.26 | SPS AVG: 2854.6 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.16901519136979515}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:43.161715 ] Episode: 155/1000 | Outcome: 1 | Episode Avg. Reward:  38.658065 | Episode Reward:  67.000000 | Episode Steps:  67.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 326.4 | SPS AVG: 2838.28 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.16565140079140392}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:43.299682 ] Episode: 156/1000 | Outcome: 1 | Episode Avg. Reward:  38.673077 | Episode Reward:  41.000000 | Episode Steps:  41.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 326.08 | SPS AVG: 2822.18 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1636260660928427}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:43.372551 ] Episode: 157/1000 | Outcome: 1 | Episode Avg. Reward:  38.554140 | Episode Reward:  20.000000 | Episode Steps:  20.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 329.26 | SPS AVG: 2806.3 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.16264710267202084}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:43.620157 ] Episode: 158/1000 | Outcome: 1 | Episode Avg. Reward:  38.791139 | Episode Reward:  76.000000 | Episode Steps:  76.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 322.91 | SPS AVG: 2790.58 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.15898016067543744}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:43.894628 ] Episode: 159/1000 | Outcome: 1 | Episode Avg. Reward:  39.088050 | Episode Reward:  86.000000 | Episode Steps:  86.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.3 | Episode SPS: 327.77 | SPS AVG: 2775.1 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.15493033248425073}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:44.020726 ] Episode: 160/1000 | Outcome: 1 | Episode Avg. Reward:  39.075000 | Episode Reward:  37.000000 | Episode Steps:  37.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 324.75 | SPS AVG: 2759.78 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.15321985989768877}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:44.144766 ] Episode: 161/1000 | Outcome: 1 | Episode Avg. Reward:  39.049689 | Episode Reward:  35.000000 | Episode Steps:  35.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 312.87 | SPS AVG: 2744.58 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1516192292808755}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:44.263059 ] Episode: 162/1000 | Outcome: 1 | Episode Avg. Reward:  39.018519 | Episode Reward:  34.000000 | Episode Steps:  34.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 320.73 | SPS AVG: 2729.62 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.15008034395713424}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:44.410262 ] Episode: 163/1000 | Outcome: 1 | Episode Avg. Reward:  39.049080 | Episode Reward:  44.000000 | Episode Steps:  44.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 326.22 | SPS AVG: 2714.88 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1481120077550853}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:44.550111 ] Episode: 164/1000 | Outcome: 1 | Episode Avg. Reward:  39.067073 | Episode Reward:  42.000000 | Episode Steps:  42.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 328.96 | SPS AVG: 2700.33 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.14625722788203208}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:44.775383 ] Episode: 165/1000 | Outcome: 1 | Episode Avg. Reward:  39.248485 | Episode Reward:  69.000000 | Episode Steps:  69.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 323.81 | SPS AVG: 2685.92 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1432603781351156}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:44.909821 ] Episode: 166/1000 | Outcome: 1 | Episode Avg. Reward:  39.246988 | Episode Reward:  39.000000 | Episode Steps:  39.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 319.01 | SPS AVG: 2671.67 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.14159375049086936}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:45.222131 ] Episode: 167/1000 | Outcome: 1 | Episode Avg. Reward:  39.586826 | Episode Reward:  96.000000 | Episode Steps:  96.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.3 | Episode SPS: 319.93 | SPS AVG: 2657.58 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1375734181062787}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:45.355874 ] Episode: 168/1000 | Outcome: 1 | Episode Avg. Reward:  39.577381 | Episode Reward:  38.000000 | Episode Steps:  38.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 312.41 | SPS AVG: 2643.62 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1360137541567461}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:45.477071 ] Episode: 169/1000 | Outcome: 1 | Episode Avg. Reward:  39.550296 | Episode Reward:  35.000000 | Episode Steps:  35.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 321.28 | SPS AVG: 2629.88 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.13459286929654343}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:45.620077 ] Episode: 170/1000 | Outcome: 1 | Episode Avg. Reward:  39.570588 | Episode Reward:  43.000000 | Episode Steps:  43.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 328.87 | SPS AVG: 2616.35 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1328675149320474}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:45.740156 ] Episode: 171/1000 | Outcome: 1 | Episode Avg. Reward:  39.543860 | Episode Reward:  35.000000 | Episode Steps:  35.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 324.44 | SPS AVG: 2602.94 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.13147949765724934}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:45.991527 ] Episode: 172/1000 | Outcome: 1 | Episode Avg. Reward:  39.767442 | Episode Reward:  78.000000 | Episode Steps:  78.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 326.22 | SPS AVG: 2589.71 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.12843814382257596}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:46.124973 ] Episode: 173/1000 | Outcome: 1 | Episode Avg. Reward:  39.763006 | Episode Reward:  39.000000 | Episode Steps:  39.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 321.55 | SPS AVG: 2576.6 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.12694395147255658}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:46.370126 ] Episode: 174/1000 | Outcome: 1 | Episode Avg. Reward:  39.977011 | Episode Reward:  77.000000 | Episode Steps:  77.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 330.47 | SPS AVG: 2563.69 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.12404472627849698}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:46.485320 ] Episode: 175/1000 | Outcome: 1 | Episode Avg. Reward:  39.931429 | Episode Reward:  32.000000 | Episode Steps:  32.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 314.75 | SPS AVG: 2550.84 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1228594176868055}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:46.695804 ] Episode: 176/1000 | Outcome: 1 | Episode Avg. Reward:  40.068182 | Episode Reward:  64.000000 | Episode Steps:  64.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 322.79 | SPS AVG: 2538.18 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.12052267090199723}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:46.967551 ] Episode: 177/1000 | Outcome: 1 | Episode Avg. Reward:  40.299435 | Episode Reward:  81.000000 | Episode Steps:  81.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.3 | Episode SPS: 312.31 | SPS AVG: 2525.6 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.11762883838579204}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:47.160237 ] Episode: 178/1000 | Outcome: 1 | Episode Avg. Reward:  40.393258 | Episode Reward:  57.000000 | Episode Steps:  57.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 315.88 | SPS AVG: 2513.19 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.11563418890177529}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:47.351898 ] Episode: 179/1000 | Outcome: 1 | Episode Avg. Reward:  40.486034 | Episode Reward:  57.000000 | Episode Steps:  57.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 318.0 | SPS AVG: 2500.92 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.11367336298193455}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:47.525487 ] Episode: 180/1000 | Outcome: 1 | Episode Avg. Reward:  40.544444 | Episode Reward:  51.000000 | Episode Steps:  51.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 316.39 | SPS AVG: 2488.79 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.11194714086047232}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:47.672710 ] Episode: 181/1000 | Outcome: 1 | Episode Avg. Reward:  40.552486 | Episode Reward:  42.000000 | Episode Steps:  42.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 311.08 | SPS AVG: 2476.76 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.11054524707170399}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:47.946217 ] Episode: 182/1000 | Outcome: 1 | Episode Avg. Reward:  40.785714 | Episode Reward:  83.000000 | Episode Steps:  83.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.3 | Episode SPS: 317.66 | SPS AVG: 2464.89 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1078262545108939}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:48.110074 ] Episode: 183/1000 | Outcome: 1 | Episode Avg. Reward:  40.819672 | Episode Reward:  47.000000 | Episode Steps:  47.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 310.26 | SPS AVG: 2453.12 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.10631634768710009}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:48.288154 ] Episode: 184/1000 | Outcome: 1 | Episode Avg. Reward:  40.880435 | Episode Reward:  52.000000 | Episode Steps:  52.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 313.46 | SPS AVG: 2441.49 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.10467043724961811}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:48.420462 ] Episode: 185/1000 | Outcome: 1 | Episode Avg. Reward:  40.864865 | Episode Reward:  38.000000 | Episode Steps:  38.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 316.32 | SPS AVG: 2430.0 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.10348379298499767}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:48.662864 ] Episode: 186/1000 | Outcome: 1 | Episode Avg. Reward:  41.026882 | Episode Reward:  71.000000 | Episode Steps:  71.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 308.39 | SPS AVG: 2418.6 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.1013025734612608}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:48.927411 ] Episode: 187/1000 | Outcome: 1 | Episode Avg. Reward:  41.235294 | Episode Reward:  80.000000 | Episode Steps:  80.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.3 | Episode SPS: 317.12 | SPS AVG: 2407.36 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.09889989872042955}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:49.073491 ] Episode: 188/1000 | Outcome: 1 | Episode Avg. Reward:  41.244681 | Episode Reward:  43.000000 | Episode Steps:  43.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 321.0 | SPS AVG: 2396.26 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0976320947661981}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:49.203871 ] Episode: 189/1000 | Outcome: 1 | Episode Avg. Reward:  41.222222 | Episode Reward:  37.000000 | Episode Steps:  37.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 313.56 | SPS AVG: 2385.24 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.096554210151943}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:49.412711 ] Episode: 190/1000 | Outcome: 1 | Episode Avg. Reward:  41.326316 | Episode Reward:  61.000000 | Episode Steps:  61.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 310.26 | SPS AVG: 2374.32 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0948030771666972}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:49.527437 ] Episode: 191/1000 | Outcome: 1 | Episode Avg. Reward:  41.277487 | Episode Reward:  32.000000 | Episode Steps:  32.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 313.08 | SPS AVG: 2363.53 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.09389718696680113}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:49.695871 ] Episode: 192/1000 | Outcome: 1 | Episode Avg. Reward:  41.317708 | Episode Reward:  49.000000 | Episode Steps:  49.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.2 | Episode SPS: 313.55 | SPS AVG: 2352.85 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.09252678984840179}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:49.990740 ] Episode: 193/1000 | Outcome: 1 | Episode Avg. Reward:  41.569948 | Episode Reward:  90.000000 | Episode Steps:  90.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.3 | Episode SPS: 318.43 | SPS AVG: 2342.31 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0900616262178106}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:50.280013 ] Episode: 194/1000 | Outcome: 1 | Episode Avg. Reward:  41.804124 | Episode Reward:  87.000000 | Episode Steps:  87.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.3 | Episode SPS: 313.91 | SPS AVG: 2331.85 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0877410844939765}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:50.400602 ] Episode: 195/1000 | Outcome: 1 | Episode Avg. Reward:  41.764103 | Episode Reward:  34.000000 | Episode Steps:  34.000000 | Best Reward was 132.0 on episode: 144 |Episode Duration (seconds): 0.1 | Episode SPS: 313.86 | SPS AVG: 2321.51 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.08685054133624291}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:50.992485 ] Episode: 196/1000 | Outcome: 1 | Episode Avg. Reward:  42.479592 | Episode Reward: 182.000000 | Episode Steps: 182.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.6 | Episode SPS: 313.95 | SPS AVG: 2311.26 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.08223496150073285}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:51.249143 ] Episode: 197/1000 | Outcome: 1 | Episode Avg. Reward:  42.649746 | Episode Reward:  76.000000 | Episode Steps:  76.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.2 | Episode SPS: 310.86 | SPS AVG: 2301.11 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0803809424068758}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:51.456423 ] Episode: 198/1000 | Outcome: 1 | Episode Avg. Reward:  42.742424 | Episode Reward:  61.000000 | Episode Steps:  61.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.2 | Episode SPS: 312.8 | SPS AVG: 2291.07 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.07892313213208489}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:51.675288 ] Episode: 199/1000 | Outcome: 1 | Episode Avg. Reward:  42.854271 | Episode Reward:  65.000000 | Episode Steps:  65.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.2 | Episode SPS: 314.51 | SPS AVG: 2281.13 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.07739881281829647}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:51.807356 ] Episode: 200/1000 | Outcome: 1 | Episode Avg. Reward:  42.825000 | Episode Reward:  37.000000 | Episode Steps:  37.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.1 | Episode SPS: 308.79 | SPS AVG: 2271.27 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.07654430908468063}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:11:51.970483 ] Episode: 201/1000 | Outcome: 1 | Episode Avg. Reward:  42.845771 | Episode Reward:  47.000000 | Episode Steps:  47.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.2 | Episode SPS: 311.37 | SPS AVG: 2261.52 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0754724479212395}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:12:02.901667 ] Episode: 202/1000 | Outcome: 1 | Episode Avg. Reward:  42.811881 | Episode Reward:  36.000000 | Episode Steps:  36.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.1 | Episode SPS: 312.91 | SPS AVG: 2251.88 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.07466161025785}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:12:03.027904 ] Episode: 203/1000 | Outcome: 1 | Episode Avg. Reward:  42.773399 | Episode Reward:  35.000000 | Episode Steps:  35.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.1 | Episode SPS: 307.67 | SPS AVG: 2242.3 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0738816483171519}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:12:03.176520 ] Episode: 204/1000 | Outcome: 1 | Episode Avg. Reward:  42.769608 | Episode Reward:  42.000000 | Episode Steps:  42.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.1 | Episode SPS: 308.21 | SPS AVG: 2232.82 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.07295644180375935}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:12:03.609636 ] Episode: 205/1000 | Outcome: 1 | Episode Avg. Reward:  43.195122 | Episode Reward: 130.000000 | Episode Steps: 130.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.4 | Episode SPS: 308.94 | SPS AVG: 2223.43 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.07016549909007859}
[ (THREAD MainProcess) URNAI REPORT AT 2022-04-17 19:12:03.734133 ] Episode: 206/1000 | Outcome: 1 | Episode Avg. Reward:  43.150485 | Episode Reward:  34.000000 | Episode Steps:  34.000000 | Best Reward was 182.0 on episode: 196 |Episode Duration (seconds): 0.1 | Episode SPS: 303.08 | SPS AVG: 2214.11 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.06945334234521956}
